expression,level,expected
3+d(x/10),23,5
3+d(x/10),24,5
3+d(x/10),25,5
3+d(x/10),26,5
3+d(x/10),27,5
3+d(x/10),28,5
3+d(x/10),29,5
3+d(x/10),30,6
3+d(x/11),1,3
3+d(x/11),2,3
3+d(x/11),3,3
3+d(x/11),4,3
3+d(x/11),5,3
3+d(x/11),6,3
3+d(x/11),7,3
3+d(x/11),8,3
3+d(x/11),9,3
3+d(x/11),10,3
3+d(x/11),11,4
3+d(x/11),12,4
3+d(x/11),13,4
3+d(x/11),14,4
3+d(x/11),15,4
3+d(x/11),16,4
3+d(x/11),17,4
3+d(x/11),18,4
3+d(x/11),19,4
3+d(x/11),20,4
3+d(x/15),1,3
3+d(x/15),2,3
3+d(x/15),3,3
3+d(x/15),4,3
3+d(x/15),5,3
3+d(x/15),6,3
3+d(x/15),7,3
3+d(x/15),8,3
3+d(x/15),9,3
3+d(x/15),10,3
3+d(x/15),11,3
3+d(x/15),12,3
3+d(x/15),13,3
3+d(x/15),14,3
3+d(x/15),15,4
3+d(x/15),16,4
3+d(x/15),17,4
3+d(x/15),18,4
3+d(x/15),19,4
3+d(x/15),20,4
3+d(x/15),21,4
3+d(x/15),22,4
3+d(x/15),23,4
3+d(x/15),24,4
3+d(x/15),25,4
3+d(x/15),26,4
3+d(x/15),27,4
3+d(x/15),28,4
3+d(x/15),29,4
3+d(x/15),30,5
3+d(x/5),1,3
3+d(x/5),2,3
3+d(x/5),3,3
3+d(x/5),4,3
3+d(x/5),5,4
3+d(x/5),6,4
3+d(x/5),7,4
3+d(x/5),8,4
3+d(x/5),9,4
3+d(x/5),10,5
3+d(x/5),11,5
3+d(x/5),12,5
3+d(x/5),13,5
3+d(x/5),14,5
3+d(x/5),15,6
3+d(x/5),16,6
3+d(x/5),17,6
3+d(x/5),18,6
3+d(x/5),19,6
3+d(x/5),20,7
3+d(x/6),1,3
3+d(x/6),2,3
3+d(x/6),3,3
3+d(x/6),4,3
3+d(x/6),5,3
3+d(x/6),6,4
3+d(x/6),7,4
3+d(x/6),8,4
3+d(x/6),9,4
3+d(x/6),10,4
3+d(x/6),11,4
3+d(x/6),12,5
3+d(x/6),13,5
3+d(x/6),14,5
3+d(x/6),15,5
3+d(x/6),16,5
3+d(x/6),17,5
3+d(x/6),18,6
3+d(x/6),19,6
3+d(x/6),20,6
3+d(x/6),21,6
3+d(x/6),22,6
3+d(x/6),23,6
3+d(x/6),24,7
3+d(x/6),25,7
3+d(x/6),26,7
3+d(x/6),27,7
3+d(x/6),28,7
3+d(x/6),29,7
3+d(x/6),30,8
3+u(x/10),1,4
3+u(x/10),2,4
3+u(x/10),3,4
3+u(x/10),4,4
3+u(x/10),5,4
3+u(x/10),6,4
3+u(x/10),7,4
3+u(x/10),8,4
3+u(x/10),9,4
3+u(x/10),10,4
3+u(x/10),11,5
3+u(x/10),12,5
3+u(x/10),13,5
3+u(x/10),14,5
3+u(x/10),15,5
3+u(x/10),16,5
3+u(x/10),17,5
3+u(x/10),18,5
3+u(x/10),19,5
3+u(x/10),20,5
3+u(x/10),21,6
3+u(x/10),22,6
3+u(x/10),23,6
3+u(x/10),24,6
3+u(x/10),25,6
3+u(x/10),26,6
3+u(x/10),27,6
3+u(x/10),28,6
3+u(x/10),29,6
3+u(x/10),30,6
3+u(x/4),1,4
3+u(x/4),2,4
3+u(x/4),3,4
3+u(x/4),4,4
3+u(x/4),5,5
3+u(x/4),6,5
3+u(x/4),7,5
3+u(x/4),8,5
3+u(x/4),9,6
3+u(x/4),10,6
3+u(x/4),11,6
3+u(x/4),12,6
3+u(x/4),13,7
3+u(x/4),14,7
3+u(x/4),15,7
3+u(x/4),16,7
3+u(x/4),17,8
3+u(x/4),18,8
3+u(x/4),19,8
3+u(x/4),20,8
3+u(x/7),1,4
3+u(x/7),2,4
3+u(x/7),3,4
3+u(x/7),4,4
3+u(x/7),5,4
3+u(x/7),6,4
3+u(x/7),7,4
3+u(x/7),8,5
3+u(x/7),9,5
3+u(x/7),10,5
3+u(x/7),11,5
3+u(x/7),12,5
3+u(x/7),13,5
3+u(x/7),14,5
3+u(x/7),15,6
3+u(x/7),16,6
3+u(x/7),17,6
3+u(x/7),18,6
3+u(x/7),19,6
3+u(x/7),20,6
3+u(x/7),21,6
3+u(x/7),22,7
3+u(x/7),23,7
3+u(x/7),24,7
3+u(x/7),25,7
3+u(x/7),26,7
3+u(x/7),27,7
3+u(x/7),28,7
3+u(x/7),29,8
3+u(x/7),30,8
3+x,1,4
3+x,2,5
3+x,3,6
3+x,4,7
3+x,5,8
3+x,6,9
3+x,7,10
3+x,8,11
3+x,9,12
3+x,10,13
3+x,11,14
3+x,12,15
3+x,13,16
3+x,14,17
3+x,15,18
3+x,16,19
3+x,17,20
3+x,18,21
3+x,19,22
3+x,20,23
30,1,30
30,2,30
30,3,30
30,4,30
30,5,30
30,6,30
30,7,30
30,8,30
30,9,30
30,10,30
30,11,30
30,12,30
30,13,30
30,14,30
30,15,30
30,16,30
30,17,30
30,18,30
30,19,30
30,20,30
30,21,30
30,22,30
30,23,30
30,24,30
30,25,30
30,26,30
30,27,30
30,28,30
30,29,30
30,30,30
30*x,1,30
30*x,2,60
30*x,3,90
30*x,4,120
30*x,5,150
30*x,6,180
30*x,7,210
30*x,8,240
30*x,9,270
30*x,10,300
30*x,11,330
30*x,12,360
30*x,13,390
30*x,14,420
30*x,15,450
30*x,16,480
30*x,17,510
30*x,18,540
30*x,19,570
30*x,20,600
30*x,21,630
30*x,22,660
30*x,23,690
30*x,24,720
30*x,25,750
30*x,26,780
30*x,27,810
30*x,28,840
30*x,29,870
30*x,30,900
30+15*u(x/5),1,45
30+15*u(x/5),2,45
30+15*u(x/5),3,45
30+15*u(x/5),4,45
30+15*u(x/5),5,45
30+15*u(x/5),6,60
30+15*u(x/5),7,60
30+15*u(x/5),8,60
30+15*u(x/5),9,60
30+15*u(x/5),10,60
30+15*u(x/5),11,75
30+15*u(x/5),12,75
30+15*u(x/5),13,75
30+15*u(x/5),14,75
30+15*u(x/5),15,75
30+15*u(x/5),16,90
30+15*u(x/5),17,90
30+15*u(x/5),18,90
30+15*u(x/5),19,90
30+15*u(x/5),20,90
30+2*d(x/4),1,30
30+2*d(x/4),2,30
30+2*d(x/4),3,30
30+2*d(x/4),4,32
30+2*d(x/4),5,32
30+2*d(x/4),6,32
30+2*d(x/4),7,32
30+2*d(x/4),8,34
30+2*d(x/4),9,34
30+2*d(x/4),10,34
30+2*d(x/4),11,34
30+2*d(x/4),12,36
30+2*d(x/4),13,36
30+2*d(x/4),14,36
30+2*d(x/4),15,36
30+2*d(x/4),16,38
30+2*d(x/4),17,38
30+2*d(x/4),18,38
30+2*d(x/4),19,38
30+2*d(x/4),20,40
30+2*d(x/4),21,40
30+2*d(x/4),22,40
30+2*d(x/4),23,40
30+2*d(x/4),24,42
30+2*d(x/4),25,42
30+2*d(x/4),26,42
30+2*d(x/4),27,42
30+2*d(x/4),28,44
30+2*d(x/4),29,44
30+2*d(x/4),30,44
30+2*u(x/5),1,32
30+2*u(x/5),2,32
30+2*u(x/5),3,32
30+2*u(x/5),4,32
30+2*u(x/5),5,32
30+2*u(x/5),6,34
30+2*u(x/5),7,34
30+2*u(x/5),8,34
30+2*u(x/5),9,34
30+2*u(x/5),10,34
30+2*u(x/5),11,36
30+2*u(x/5),12,36
30+2*u(x/5),13,36
30+2*u(x/5),14,36
30+2*u(x/5),15,36
30+2*u(x/5),16,38
30+2*u(x/5),17,38
30+2*u(x/5),18,38
30+2*u(x/5),19,38
30+2*u(x/5),20,38
30+2*x,1,32
30+2*x,2,34
30+2*x,3,36
30+2*x,4,38
30+2*x,5,40
30+2*x,6,42
30+2*x,7,44
30+2*x,8,46
30+2*x,9,48
30+2*x,10,50
30+2*x,11,52
30+2*x,12,54
30+2*x,13,56
30+2*x,14,58
30+2*x,15,60
30+2*x,16,62
30+2*x,17,64
30+2*x,18,66
30+2*x,19,68
30+2*x,20,70
30+2*x,21,72
30+2*x,22,74
30+2*x,23,76
30+2*x,24,78
30+2*x,25,80
30+2*x,26,82
30+2*x,27,84
30+2*x,28,86
30+2*x,29,88
30+2*x,30,90
30+3*d(x/4),1,30
30+3*d(x/4),2,30
30+3*d(x/4),3,30
30+3*d(x/4),4,33
30+3*d(x/4),5,33
30+3*d(x/4),6,33
30+3*d(x/4),7,33
30+3*d(x/4),8,36
30+3*d(x/4),9,36
30+3*d(x/4),10,36
30+3*d(x/4),11,36
30+3*d(x/4),12,39
30+3*d(x/4),13,39
30+3*d(x/4),14,39
30+3*d(x/4),15,39
30+3*d(x/4),16,42
30+3*d(x/4),17,42
30+3*d(x/4),18,42
30+3*d(x/4),19,42
30+3*d(x/4),20,45
30+3*x,1,33
30+3*x,2,36
30+3*x,3,39
30+3*x,4,42
30+3*x,5,45
30+3*x,6,48
30+3*x,7,51
30+3*x,8,54
30+3*x,9,57
30+3*x,10,60
30+3*x,11,63
30+3*x,12,66
30+3*x,13,69
30+3*x,14,72
30+3*x,15,75
30+3*x,16,78
30+3*x,17,81
30+3*x,18,84
30+3*x,19,87
30+3*x,20,90
30+3*x,21,93
30+3*x,22,96
30+3*x,23,99
30+3*x,24,102
30+3*x,25,105
30+3*x,26,108
30+3*x,27,111
30+3*x,28,114
30+3*x,29,117
30+3*x,30,120
30+4*d(x/3),1,30
30+4*d(x/3),2,30
30+4*d(x/3),3,34
30+4*d(x/3),4,34
30+4*d(x/3),5,34
30+4*d(x/3),6,38
30+4*d(x/3),7,38
30+4*d(x/3),8,38
30+4*d(x/3),9,42
30+4*d(x/3),10,42
30+4*d(x/3),11,42
30+4*d(x/3),12,46
30+4*d(x/3),13,46
30+4*d(x/3),14,46
30+4*d(x/3),15,50
30+4*d(x/3),16,50
30+4*d(x/3),17,50
30+4*d(x/3),18,54
30+4*d(x/3),19,54
30+4*d(x/3),20,54
30+4*d(x/3),21,58
30+4*d(x/3),22,58
30+4*d(x/3),23,58
30+4*d(x/3),24,62
30+4*d(x/3),25,62
30+4*d(x/3),26,62
30+4*d(x/3),27,66
30+4*d(x/3),28,66
30+4*d(x/3),29,66
30+4*d(x/3),30,70
30+5*d(x/5),1,30
30+5*d(x/5),2,30
30+5*d(x/5),3,30
30+5*d(x/5),4,30
30+5*d(x/5),5,35
30+5*d(x/5),6,35
30+5*d(x/5),7,35
30+5*d(x/5),8,35
30+5*d(x/5),9,35
30+5*d(x/5),10,40
30+5*d(x/5),11,40
30+5*d(x/5),12,40
30+5*d(x/5),13,40
30+5*d(x/5),14,40
30+5*d(x/5),15,45
30+5*d(x/5),16,45
30+5*d(x/5),17,45
30+5*d(x/5),18,45
30+5*d(x/5),19,45
30+5*d(x/5),20,50
30+5*d(x/5),21,50
30+5*d(x/5),22,50
30+5*d(x/5),23,50
30+5*d(x/5),24,50
30+5*d(x/5),25,55
30+5*d(x/5),26,55
30+5*d(x/5),27,55
30+5*d(x/5),28,55
30+5*d(x/5),29,55
30+5*d(x/5),30,60
30+5*d(x/6),1,30
30+5*d(x/6),2,30
30+5*d(x/6),3,30
30+5*d(x/6),4,30
30+5*d(x/6),5,30
30+5*d(x/6),6,35
30+5*d(x/6),7,35
30+5*d(x/6),8,35
30+5*d(x/6),9,35
30+5*d(x/6),10,35
30+5*d(x/6),11,35
30+5*d(x/6),12,40
30+5*d(x/6),13,40
30+5*d(x/6),14,40
30+5*d(x/6),15,40
30+5*d(x/6),16,40
30+5*d(x/6),17,40
30+5*d(x/6),18,45
30+5*d(x/6),19,45
30+5*d(x/6),20,45
30+5*d(x/6),21,45
30+5*d(x/6),22,45
30+5*d(x/6),23,45
30+5*d(x/6),24,50
30+5*d(x/6),25,50
30+5*d(x/6),26,50
30+5*d(x/6),27,50
30+5*d(x/6),28,50
30+5*d(x/6),29,50
30+5*d(x/6),30,55
30+5*d(x/7),1,30
30+5*d(x/7),2,30
30+5*d(x/7),3,30
30+5*d(x/7),4,30
30+5*d(x/7),5,30
30+5*d(x/7),6,30
30+5*d(x/7),7,35
30+5*d(x/7),8,35
30+5*d(x/7),9,35
30+5*d(x/7),10,35
30+5*d(x/7),11,35
30+5*d(x/7),12,35
30+5*d(x/7),13,35
30+5*d(x/7),14,40
30+5*d(x/7),15,40
30+5*d(x/7),16,40
30+5*d(x/7),17,40
30+5*d(x/7),18,40
30+5*d(x/7),19,40
30+5*d(x/7),20,40
30+5*d(x/7),21,45
30+5*d(x/7),22,45
30+5*d(x/7),23,45
30+5*d(x/7),24,45
30+5*d(x/7),25,45
30+5*d(x/7),26,45
30+5*d(x/7),27,45
30+5*d(x/7),28,50
30+5*d(x/7),29,50
30+5*d(x/7),30,50
30+5*u(x/5),1,35
30+5*u(x/5),2,35
30+5*u(x/5),3,35
30+5*u(x/5),4,35
30+5*u(x/5),5,35
30+5*u(x/5),6,40
30+5*u(x/5),7,40
30+5*u(x/5),8,40
30+5*u(x/5),9,40
30+5*u(x/5),10,40
30+5*u(x/5),11,45
30+5*u(x/5),12,45
30+5*u(x/5),13,45
30+5*u(x/5),14,45
30+5*u(x/5),15,45
30+5*u(x/5),16,50
30+5*u(x/5),17,50
30+5*u(x/5),18,50
30+5*u(x/5),19,50
30+5*u(x/5),20,50
30+5*u(x/5),21,55
30+5*u(x/5),22,55
30+5*u(x/5),23,55
30+5*u(x/5),24,55
30+5*u(x/5),25,55
30+5*u(x/5),26,60
30+5*u(x/5),27,60
30+5*u(x/5),28,60
30+5*u(x/5),29,60
30+5*u(x/5),30,60
30+5*x,1,35
30+5*x,2,40
30+5*x,3,45
30+5*x,4,50
30+5*x,5,55
30+5*x,6,60
30+5*x,7,65
30+5*x,8,70
30+5*x,9,75
30+5*x,10,80
30+u(x/2),1,31
30+u(x/2),2,31
30+u(x/2),3,32
30+u(x/2),4,32
30+u(x/2),5,33
30+u(x/2),6,33
30+u(x/2),7,34
30+u(x/2),8,34
30+u(x/2),9,35
30+u(x/2),10,35
30+u(x/2),11,36
30+u(x/2),12,36
30+u(x/2),13,37
30+u(x/2),14,37
30+u(x/2),15,38
30+u(x/2),16,38
30+u(x/2),17,39
30+u(x/2),18,39
30+u(x/2),19,40
30+u(x/2),20,40
30+x,1,31
30+x,2,32
30+x,3,33
30+x,4,34
30+x,5,35
30+x,6,36
30+x,7,37
30+x,8,38
30+x,9,39
30+x,10,40
30+x,11,41
30+x,12,42
30+x,13,43
30+x,14,44
30+x,15,45
30+x,16,46
30+x,17,47
30+x,18,48
30+x,19,49
30+x,20,50
30+x,21,51
30+x,22,52
30+x,23,53
30+x,24,54
30+x,25,55
30+x,26,56
30+x,27,57
30+x,28,58
30+x,29,59
30+x,30,60
30-1*x,1,29
30-1*x,2,28
30-1*x,3,27
30-1*x,4,26
30-1*x,5,25
30-1*x,6,24
30-1*x,7,23
30-1*x,8,22
30-1*x,9,21
30-1*x,10,20
30-1*x,11,19
30-1*x,12,18
30-1*x,13,17
30-1*x,14,16
30-1*x,15,15
30-1*x,16,14
30-1*x,17,13
30-1*x,18,12
30-1*x,19,11
30-1*x,20,10
30-2*x,1,28
30-2*x,2,26
30-2*x,3,24
30-2*x,4,22
30-2*x,5,20
30-2*x,6,18
30-2*x,7,16
30-2*x,8,14
30-2*x,9,12
30-2*x,10,10
30-3*x,1,27
30-3*x,2,24
30-3*x,3,21
30-3*x,4,18
30-3*x,5,15
30-3*x,6,12
30-3*x,7,9
30-3*x,8,6
30-3*x,9,3
30-3*x,10,0
30-d(x/3),1,30
30-d(x/3),2,30
30-d(x/3),3,29
30-d(x/3),4,29
30-d(x/3),5,29
30-d(x/3),6,28
30-d(x/3),7,28
30-d(x/3),8,28
30-d(x/3),9,27
30-d(x/3),10,27
30-d(x/3),11,27
30-d(x/3),12,26
30-d(x/3),13,26
30-d(x/3),14,26
30-d(x/3),15,25
30-d(x/3),16,25
30-d(x/3),17,25
30-d(x/3),18,24
30-d(x/3),19,24
30-d(x/3),20,24
30-d(x/3),21,23
30-d(x/3),22,23
30-d(x/3),23,23
30-d(x/3),24,22
30-d(x/3),25,22
30-d(x/3),26,22
30-d(x/3),27,21
30-d(x/3),28,21
30-d(x/3),29,21
30-d(x/3),30,20
300,1,300
300,2,300
300,3,300
300,4,300
300,5,300
300,6,300
300,7,300
300,8,300
300,9,300
300,10,300
300,11,300
300,12,300
300,13,300
300,14,300
300,15,300
300,16,300
300,17,300
300,18,300
300,19,300
300,20,300
300,21,300
300,22,300
300,23,300
300,24,300
300,25,300
300,26,300
300,27,300
300,28,300
300,29,300
300,30,300
300+10*x,1,310
300+10*x,2,320
300+10*x,3,330
300+10*x,4,340
300+10*x,5,350
300+10*x,6,360
300+10*x,7,370
300+10*x,8,380
300+10*x,9,390
300+10*x,10,400
300+10*x,11,410
300+10*x,12,420
300+10*x,13,430
300+10*x,14,440
300+10*x,15,450
300+10*x,16,460
300+10*x,17,470
300+10*x,18,480
300+10*x,19,490
300+10*x,20,500
300+10*x,21,510
300+10*x,22,520
300+10*x,23,530
300+10*x,24,540
300+10*x,25,550
300+10*x,26,560
300+10*x,27,570
300+10*x,28,580
300+10*x,29,590
300+10*x,30,600
300+20*x,1,320
300+20*x,2,340
300+20*x,3,360
300+20*x,4,380
300+20*x,5,400
300+20*x,6,420
300+20*x,7,440
300+20*x,8,460
300+20*x,9,480
300+20*x,10,500
300+30*x,1,330
300+30*x,2,360
300+30*x,3,390
300+30*x,4,420
300+30*x,5,450
300+30*x,6,480
300+30*x,7,510
300+30*x,8,540
300+30*x,9,570
300+30*x,10,600
300+5*x,1,305
300+5*x,2,310
300+5*x,3,315
300+5*x,4,320
300+5*x,5,325
300+5*x,6,330
300+5*x,7,335
300+5*x,8,340
300+5*x,9,345
300+5*x,10,350
300+5*x,11,355
300+5*x,12,360
300+5*x,13,365
300+5*x,14,370
300+5*x,15,375
300+5*x,16,380
300+5*x,17,385
300+5*x,18,390
300+5*x,19,395
300+5*x,20,400
300+50*x,1,350
300+50*x,2,400
300+50*x,3,450
300+50*x,4,500
300+50*x,5,550
300+50*x,6,600
300+50*x,7,650
300+50*x,8,700
300+50*x,9,750
300+50*x,10,800
300+50*x,11,850
300+50*x,12,900
300+50*x,13,950
300+50*x,14,1000
300+50*x,15,1050
300+50*x,16,1100
300+50*x,17,1150
300+50*x,18,1200
300+50*x,19,1250
300+50*x,20,1300
300+6*x,1,306
300+6*x,2,312
300+6*x,3,318
300+6*x,4,324
300+6*x,5,330
300+6*x,6,336
300+6*x,7,342
300+6*x,8,348
300+6*x,9,354
300+6*x,10,360
300+6*x,11,366
300+6*x,12,372
300+6*x,13,378
300+6*x,14,384
300+6*x,15,390
300+6*x,16,396
300+6*x,17,402
300+6*x,18,408
300+6*x,19,414
300+6*x,20,420
300+7*x,1,307
300+7*x,2,314
300+7*x,3,321
300+7*x,4,328
300+7*x,5,335
300+7*x,6,342
300+7*x,7,349
300+7*x,8,356
300+7*x,9,363
300+7*x,10,370
300+7*x,11,377
300+7*x,12,384
300+7*x,13,391
300+7*x,14,398
300+7*x,15,405
300+7*x,16,412
300+7*x,17,419
300+7*x,18,426
300+7*x,19,433
300+7*x,20,440
300+7*x,21,447
300+7*x,22,454
300+7*x,23,461
300+7*x,24,468
300+7*x,25,475
300+7*x,26,482
300+7*x,27,489
300+7*x,28,496
300+7*x,29,503
300+7*x,30,510
300-20*x,1,280
300-20*x,2,260
300-20*x,3,240
300-20*x,4,220
300-20*x,5,200
300-20*x,6,180
300-20*x,7,160
300-20*x,8,140
300-20*x,9,120
300-20*x,10,100
300-50*x,1,250
300-50*x,2,200
300-50*x,3,150
300-50*x,4,100
300-50*x,5,50
3000-60*x,1,2940
3000-60*x,2,2880
3000-60*x,3,2820
3000-60*x,4,2760
3000-60*x,5,2700
3000-60*x,6,2640
3000-60*x,7,2580
3000-60*x,8,2520
3000-60*x,9,2460
3000-60*x,10,2400
3000-60*x,11,2340
3000-60*x,12,2280
3000-60*x,13,2220
3000-60*x,14,2160
3000-60*x,15,2100
3000-60*x,16,2040
3000-60*x,17,1980
3000-60*x,18,1920
3000-60*x,19,1860
3000-60*x,20,1800
3000-60*x,21,1740
3000-60*x,22,1680
3000-60*x,23,1620
3000-60*x,24,1560
3000-60*x,25,1500
3000-60*x,26,1440
3000-60*x,27,1380
3000-60*x,28,1320
3000-60*x,29,1260
3000-60*x,30,1200
31-1*x,1,30
31-1*x,2,29
31-1*x,3,28
31-1*x,4,27
31-1*x,5,26
31-1*x,6,25
31-1*x,7,24
31-1*x,8,23
31-1*x,9,22
31-1*x,10,21
31-1*x,11,20
31-1*x,12,19
31-1*x,13,18
31-1*x,14,17
31-1*x,15,16
31-1*x,16,15
31-1*x,17,14
31-1*x,18,13
31-1*x,19,12
31-1*x,20,11
31-x,1,30
31-x,2,29
31-x,3,28
31-x,4,27
31-x,5,26
31-x,6,25
31-x,7,24
31-x,8,23
31-x,9,22
31-x,10,21
31-x,11,20
31-x,12,19
31-x,13,18
31-x,14,17
31-x,15,16
31-x,16,15
31-x,17,14
31-x,18,13
31-x,19,12
31-x,20,11
310+4*x,1,314
310+4*x,2,318
310+4*x,3,322
310+4*x,4,326
310+4*x,5,330
310+4*x,6,334
310+4*x,7,338
310+4*x,8,342
310+4*x,9,346
310+4*x,10,350
310+4*x,11,354
310+4*x,12,358
310+4*x,13,362
310+4*x,14,366
310+4*x,15,370
310+4*x,16,374
310+4*x,17,378
310+4*x,18,382
310+4*x,19,386
310+4*x,20,390
310+4*x,21,394
310+4*x,22,398
310+4*x,23,402
310+4*x,24,406
310+4*x,25,410
310+4*x,26,414
310+4*x,27,418
310+4*x,28,422
310+4*x,29,426
310+4*x,30,430
310+5*x,1,315
310+5*x,2,320
310+5*x,3,325
310+5*x,4,330
310+5*x,5,335
310+5*x,6,340
310+5*x,7,345
310+5*x,8,350
310+5*x,9,355
310+5*x,10,360
310+5*x,11,365
310+5*x,12,370
310+5*x,13,375
310+5*x,14,380
310+5*x,15,385
310+5*x,16,390
310+5*x,17,395
310+5*x,18,400
310+5*x,19,405
310+5*x,20,410
310-10*x,1,300
310-10*x,2,290
310-10*x,3,280
310-10*x,4,270
310-10*x,5,260
310-10*x,6,250
310-10*x,7,240
310-10*x,8,230
310-10*x,9,220
310-10*x,10,210
310-10*x,11,200
310-10*x,12,190
310-10*x,13,180
310-10*x,14,170
310-10*x,15,160
310-10*x,16,150
310-10*x,17,140
310-10*x,18,130
310-10*x,19,120
310-10*x,20,110
310-10*x,21,100
310-10*x,22,90
310-10*x,23,80
310-10*x,24,70
310-10*x,25,60
310-10*x,26,50
310-10*x,27,40
310-10*x,28,30
310-10*x,29,20
310-10*x,30,10
315+4*x,1,319
315+4*x,2,323
315+4*x,3,327
315+4*x,4,331
315+4*x,5,335
315+4*x,6,339
315+4*x,7,343
315+4*x,8,347
315+4*x,9,351
315+4*x,10,355
315+4*x,11,359
315+4*x,12,363
315+4*x,13,367
315+4*x,14,371
315+4*x,15,375
315+4*x,16,379
315+4*x,17,383
315+4*x,18,387
315+4*x,19,391
315+4*x,20,395
32+2*u(x/5),1,34
32+2*u(x/5),2,34
32+2*u(x/5),3,34
32+2*u(x/5),4,34
32+2*u(x/5),5,34
32+2*u(x/5),6,36
32+2*u(x/5),7,36
32+2*u(x/5),8,36
32+2*u(x/5),9,36
32+2*u(x/5),10,36
320+4*x,1,324
320+4*x,2,328
320+4*x,3,332
320+4*x,4,336
320+4*x,5,340
320+4*x,6,344
320+4*x,7,348
320+4*x,8,352
320+4*x,9,356
320+4*x,10,360
320+4*x,11,364
320+4*x,12,368
320+4*x,13,372
320+4*x,14,376
320+4*x,15,380
320+4*x,16,384
320+4*x,17,388
320+4*x,18,392
320+4*x,19,396
320+4*x,20,400
320+5*x,1,325
320+5*x,2,330
320+5*x,3,335
320+5*x,4,340
320+5*x,5,345
320+5*x,6,350
320+5*x,7,355
320+5*x,8,360
320+5*x,9,365
320+5*x,10,370
320+5*x,11,375
320+5*x,12,380
320+5*x,13,385
320+5*x,14,390
320+5*x,15,395
320+5*x,16,400
320+5*x,17,405
320+5*x,18,410
320+5*x,19,415
320+5*x,20,420
320+5*x,21,425
320+5*x,22,430
320+5*x,23,435
320+5*x,24,440
320+5*x,25,445
320+5*x,26,450
320+5*x,27,455
320+5*x,28,460
320+5*x,29,465
320+5*x,30,470
320+7*x,1,327
320+7*x,2,334
320+7*x,3,341
320+7*x,4,348
320+7*x,5,355
320+7*x,6,362
320+7*x,7,369
320+7*x,8,376
320+7*x,9,383
320+7*x,10,390
320+7*x,11,397
320+7*x,12,404
320+7*x,13,411
320+7*x,14,418
320+7*x,15,425
320+7*x,16,432
320+7*x,17,439
320+7*x,18,446
320+7*x,19,453
320+7*x,20,460
330-30*x,1,300
330-30*x,2,270
330-30*x,3,240
330-30*x,4,210
330-30*x,5,180
34+3*x,1,37
34+3*x,2,40
34+3*x,3,43
34+3*x,4,46
34+3*x,5,49
34+3*x,6,52
34+3*x,7,55
34+3*x,8,58
34+3*x,9,61
34+3*x,10,64
34+3*x,11,67
34+3*x,12,70
34+3*x,13,73
34+3*x,14,76
34+3*x,15,79
34+3*x,16,82
34+3*x,17,85
34+3*x,18,88
34+3*x,19,91
34+3*x,20,94
340-10*x,1,330
340-10*x,2,320
340-10*x,3,310
340-10*x,4,300
340-10*x,5,290
340-10*x,6,280
340-10*x,7,270
340-10*x,8,260
340-10*x,9,250
340-10*x,10,240
340-10*x,11,230
340-10*x,12,220
340-10*x,13,210
340-10*x,14,200
340-10*x,15,190
340-10*x,16,180
340-10*x,17,170
340-10*x,18,160
340-10*x,19,150
340-10*x,20,140
340-10*x,21,130
340-10*x,22,120
340-10*x,23,110
340-10*x,24,100
340-10*x,25,90
340-10*x,26,80
340-10*x,27,70
340-10*x,28,60
340-10*x,29,50
340-10*x,30,40
35+2*x,1,37
35+2*x,2,39
35+2*x,3,41
35+2*x,4,43
35+2*x,5,45
35+2*x,6,47
35+2*x,7,49
35+2*x,8,51
35+2*x,9,53
35+2*x,10,55
35+2*x,11,57
35+2*x,12,59
35+2*x,13,61
35+2*x,14,63
35+2*x,15,65
35+2*x,16,67
35+2*x,17,69
35+2*x,18,71
35+2*x,19,73
35+2*x,20,75
35+2*x,21,77
35+2*x,22,79
35+2*x,23,81
35+2*x,24,83
35+2*x,25,85
35+2*x,26,87
35+2*x,27,89
35+2*x,28,91
35+2*x,29,93
35+2*x,30,95
35+3*d(x/3),1,35
35+3*d(x/3),2,35
35+3*d(x/3),3,38
35+3*d(x/3),4,38
35+3*d(x/3),5,38
35+3*d(x/3),6,41
35+3*d(x/3),7,41
35+3*d(x/3),8,41
35+3*d(x/3),9,44
35+3*d(x/3),10,44
35+3*x,1,38
35+3*x,2,41
35+3*x,3,44
35+3*x,4,47
35+3*x,5,50
35+3*x,6,53
35+3*x,7,56
35+3*x,8,59
35+3*x,9,62
35+3*x,10,65
35+3*x,11,68
35+3*x,12,71
35+3*x,13,74
35+3*x,14,77
35+3*x,15,80
35+3*x,16,83
35+3*x,17,86
35+3*x,18,89
35+3*x,19,92
35+3*x,20,95
35+5*d(x/10),1,35
35+5*d(x/10),2,35
35+5*d(x/10),3,35
35+5*d(x/10),4,35
35+5*d(x/10),5,35
35+5*d(x/10),6,35
35+5*d(x/10),7,35
35+5*d(x/10),8,35
35+5*d(x/10),9,35
35+5*d(x/10),10,40
35+5*d(x/10),11,40
35+5*d(x/10),12,40
35+5*d(x/10),13,40
35+5*d(x/10),14,40
35+5*d(x/10),15,40
35+5*d(x/10),16,40
35+5*d(x/10),17,40
35+5*d(x/10),18,40
35+5*d(x/10),19,40
35+5*d(x/10),20,45
35-2*d(x/2),1,35
35-2*d(x/2),2,33
35-2*d(x/2),3,33
35-2*d(x/2),4,31
35-2*d(x/2),5,31
35-2*d(x/2),6,29
